run_key,target,model,setting,task,arm,stage,trial,seed,metric,detail,gat_hidden_dim,graph_metric,jk_mode,lr,num_layers,proj_dim,scorer_hidden,tau,weight_decay,score,elapsed_sec,mean_density,empty_frac,curvature,feature_mode,graph_curvature,hyperbolic_readout,learnable_curvature,readout_clip,readout_scale,rho_quantile
glue|bert-base-uncased|cola_wide|no_graph|t13|s42|tune,glue,bert-base-uncased,cola_wide,cola,no_graph,tune,13,42,mcc,gat_hidden_dim=256;graph_metric=cosine;jk_mode=cat;lr=2e-05;num_layers=4;proj_dim=256;scorer_hidden=256;tau=0.999;weight_decay=1e-05,256,cosine,cat,2e-05,4,256,256,0.999,1e-05,36.99,132.46,0.10892,0.0,,,,,,,,
glue|bert-base-uncased|cola_wide|no_graph|t14|s42|tune,glue,bert-base-uncased,cola_wide,cola,no_graph,tune,14,42,mcc,gat_hidden_dim=128;graph_metric=cosine;jk_mode=cat;lr=2e-05;num_layers=4;proj_dim=512;scorer_hidden=128;tau=0.999;weight_decay=5e-05,128,cosine,cat,2e-05,4,512,128,0.999,5e-05,8.64,131.59,0.10586,0.0,,,,,,,,
glue|bert-base-uncased|cola_wide|no_graph|t15|s42|tune,glue,bert-base-uncased,cola_wide,cola,no_graph,tune,15,42,mcc,gat_hidden_dim=256;graph_metric=cosine;jk_mode=max;lr=0.0002;num_layers=4;proj_dim=512;scorer_hidden=128;tau=0.999;weight_decay=5e-05,256,cosine,max,0.0002,4,512,128,0.999,5e-05,47.08,131.69,0.1139,0.0,,,,,,,,
glue|bert-base-uncased|cola_wide|no_graph|t16|s42|tune,glue,bert-base-uncased,cola_wide,cola,no_graph,tune,16,42,mcc,gat_hidden_dim=256;graph_metric=cosine;jk_mode=cat;lr=0.001;num_layers=2;proj_dim=128;scorer_hidden=256;tau=0.999;weight_decay=1e-05,256,cosine,cat,0.001,2,128,256,0.999,1e-05,45.91,128.43,0.1101,0.0,,,,,,,,
glue|bert-base-uncased|cola_wide|no_graph|t17|s42|tune,glue,bert-base-uncased,cola_wide,cola,no_graph,tune,17,42,mcc,gat_hidden_dim=256;graph_metric=cosine;jk_mode=max;lr=0.001;num_layers=4;proj_dim=256;scorer_hidden=256;tau=0.999;weight_decay=0.0,256,cosine,max,0.001,4,256,256,0.999,0.0,48.81,130.87,0.1139,0.0,,,,,,,,
glue|bert-base-uncased|cola_wide|no_graph|t18|s42|tune,glue,bert-base-uncased,cola_wide,cola,no_graph,tune,18,42,mcc,gat_hidden_dim=64;graph_metric=cosine;jk_mode=max;lr=0.0002;num_layers=4;proj_dim=128;scorer_hidden=256;tau=0.999;weight_decay=0.0,64,cosine,max,0.0002,4,128,256,0.999,0.0,46.88,130.39,0.10647,0.0,,,,,,,,
glue|bert-base-uncased|cola_wide|no_graph|t19|s42|tune,glue,bert-base-uncased,cola_wide,cola,no_graph,tune,19,42,mcc,gat_hidden_dim=64;graph_metric=cosine;jk_mode=max;lr=0.0002;num_layers=4;proj_dim=256;scorer_hidden=256;tau=0.999;weight_decay=1e-05,64,cosine,max,0.0002,4,256,256,0.999,1e-05,47.08,130.88,0.10647,0.0,,,,,,,,
glue|bert-base-uncased|cola_wide|no_graph|t20|s42|tune,glue,bert-base-uncased,cola_wide,cola,no_graph,tune,20,42,mcc,gat_hidden_dim=128;graph_metric=cosine;jk_mode=max;lr=2e-05;num_layers=2;proj_dim=128;scorer_hidden=256;tau=0.999;weight_decay=5e-05,128,cosine,max,2e-05,2,128,256,0.999,5e-05,12.3,125.95,0.10673,0.0,,,,,,,,
glue|bert-base-uncased|cola_wide|no_graph|t21|s42|tune,glue,bert-base-uncased,cola_wide,cola,no_graph,tune,21,42,mcc,gat_hidden_dim=64;graph_metric=cosine;jk_mode=cat;lr=0.001;num_layers=4;proj_dim=512;scorer_hidden=128;tau=0.999;weight_decay=5e-05,64,cosine,cat,0.001,4,512,128,0.999,5e-05,43.36,128.31,0.10827,0.0,,,,,,,,
glue|bert-base-uncased|cola_wide|no_graph|t22|s42|tune,glue,bert-base-uncased,cola_wide,cola,no_graph,tune,22,42,mcc,gat_hidden_dim=128;graph_metric=cosine;jk_mode=max;lr=0.0002;num_layers=2;proj_dim=256;scorer_hidden=256;tau=0.999;weight_decay=5e-05,128,cosine,max,0.0002,2,256,256,0.999,5e-05,46.02,127.71,0.10673,0.0,,,,,,,,
