timestamp,run_tag,model,task,arm,pooling,graph_metric,graph_adj,hyperbolic_gnn,hyperbolic_readout,distractor_ratio,relational_distance,signal_position,tau,rho,curvature,knn_k,num_layers,epochs,batch_size,lr,seed,acc
2026-08-18 09:00:46,stress_followup,bert-base-uncased,stress,no_graph,glot,poincare,threshold,0,0,0.8,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,0,0.956
2026-08-18 09:01:58,stress_followup,bert-base-uncased,stress,no_graph,glot,poincare,threshold,0,0,0.8,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,1,0.848
2026-08-18 09:03:09,stress_followup,bert-base-uncased,stress,no_graph,glot,poincare,threshold,0,0,0.8,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,2,0.978
2026-08-18 09:04:19,stress_followup,bert-base-uncased,stress,no_graph,glot,poincare,threshold,0,0,0.8,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,3,0.932
2026-08-18 09:05:29,stress_followup,bert-base-uncased,stress,no_graph,glot,poincare,threshold,0,0,0.8,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,4,0.912
2026-08-18 09:06:40,stress_followup,bert-base-uncased,stress,no_graph,glot,poincare,threshold,0,0,0.9,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,0,0.948
2026-08-18 09:07:53,stress_followup,bert-base-uncased,stress,no_graph,glot,poincare,threshold,0,0,0.9,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,1,0.772
2026-08-18 09:09:05,stress_followup,bert-base-uncased,stress,no_graph,glot,poincare,threshold,0,0,0.9,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,2,0.84
2026-08-18 09:10:18,stress_followup,bert-base-uncased,stress,no_graph,glot,poincare,threshold,0,0,0.9,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,3,0.72
2026-08-18 09:11:31,stress_followup,bert-base-uncased,stress,no_graph,glot,poincare,threshold,0,0,0.9,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,4,0.942
2026-08-18 09:12:34,stress_followup,bert-base-uncased,stress,A_thresh,glot,poincare,threshold,0,0,0.2,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,0,0.968
2026-08-18 09:13:34,stress_followup,bert-base-uncased,stress,A_thresh,glot,poincare,threshold,0,0,0.2,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,1,0.952
2026-08-18 09:14:35,stress_followup,bert-base-uncased,stress,A_thresh,glot,poincare,threshold,0,0,0.2,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,2,0.966
2026-08-18 09:15:35,stress_followup,bert-base-uncased,stress,A_thresh,glot,poincare,threshold,0,0,0.2,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,3,0.96
2026-08-18 09:16:35,stress_followup,bert-base-uncased,stress,A_thresh,glot,poincare,threshold,0,0,0.2,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,4,0.978
2026-08-18 09:17:41,stress_followup,bert-base-uncased,stress,A_thresh,glot,poincare,threshold,0,0,0.5,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,0,0.928
2026-08-18 09:18:47,stress_followup,bert-base-uncased,stress,A_thresh,glot,poincare,threshold,0,0,0.5,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,1,0.8
2026-08-18 09:19:54,stress_followup,bert-base-uncased,stress,A_thresh,glot,poincare,threshold,0,0,0.5,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,2,0.946
2026-08-18 09:21:02,stress_followup,bert-base-uncased,stress,A_thresh,glot,poincare,threshold,0,0,0.5,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,3,0.952
2026-08-18 09:22:08,stress_followup,bert-base-uncased,stress,A_thresh,glot,poincare,threshold,0,0,0.5,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,4,0.95
2026-08-18 09:23:20,stress_followup,bert-base-uncased,stress,A_thresh,glot,poincare,threshold,0,0,0.8,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,0,0.924
2026-08-18 09:24:33,stress_followup,bert-base-uncased,stress,A_thresh,glot,poincare,threshold,0,0,0.8,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,1,0.824
2026-08-18 09:25:46,stress_followup,bert-base-uncased,stress,A_thresh,glot,poincare,threshold,0,0,0.8,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,2,0.976
2026-08-18 09:27:00,stress_followup,bert-base-uncased,stress,A_thresh,glot,poincare,threshold,0,0,0.8,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,3,0.878
2026-08-18 09:28:13,stress_followup,bert-base-uncased,stress,A_thresh,glot,poincare,threshold,0,0,0.8,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,4,0.886
2026-08-18 09:29:28,stress_followup,bert-base-uncased,stress,A_thresh,glot,poincare,threshold,0,0,0.9,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,0,0.912
2026-08-18 09:30:43,stress_followup,bert-base-uncased,stress,A_thresh,glot,poincare,threshold,0,0,0.9,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,1,0.758
2026-08-18 09:31:59,stress_followup,bert-base-uncased,stress,A_thresh,glot,poincare,threshold,0,0,0.9,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,2,0.802
2026-08-18 09:33:15,stress_followup,bert-base-uncased,stress,A_thresh,glot,poincare,threshold,0,0,0.9,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,3,0.758
2026-08-18 09:34:30,stress_followup,bert-base-uncased,stress,A_thresh,glot,poincare,threshold,0,0,0.9,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,4,0.926
2026-08-18 09:35:32,stress_followup,bert-base-uncased,stress,A_knn,glot,poincare,knn,0,0,0.2,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,0,0.952
2026-08-18 09:36:31,stress_followup,bert-base-uncased,stress,A_knn,glot,poincare,knn,0,0,0.2,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,1,0.98
2026-08-18 09:37:30,stress_followup,bert-base-uncased,stress,A_knn,glot,poincare,knn,0,0,0.2,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,2,0.984
2026-08-18 09:38:29,stress_followup,bert-base-uncased,stress,A_knn,glot,poincare,knn,0,0,0.2,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,3,0.966
2026-08-18 09:39:28,stress_followup,bert-base-uncased,stress,A_knn,glot,poincare,knn,0,0,0.2,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,4,0.968
2026-08-18 09:40:33,stress_followup,bert-base-uncased,stress,A_knn,glot,poincare,knn,0,0,0.5,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,0,0.938
2026-08-18 09:41:38,stress_followup,bert-base-uncased,stress,A_knn,glot,poincare,knn,0,0,0.5,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,1,0.848
2026-08-18 09:42:44,stress_followup,bert-base-uncased,stress,A_knn,glot,poincare,knn,0,0,0.5,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,2,0.952
2026-08-18 09:43:51,stress_followup,bert-base-uncased,stress,A_knn,glot,poincare,knn,0,0,0.5,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,3,0.92
