run_key,target,model,setting,task,arm,stage,trial,seed,metric,detail,feature_mode,gat_hidden_dim,graph_curvature,graph_metric,jk_mode,lr,num_layers,proj_dim,rho_quantile,scorer_hidden,weight_decay,score,elapsed_sec,mean_density,empty_frac,curvature,gnn_input_clip,gnn_input_scale,hyp_gnn_type,hyperbolic_gnn
glue|bert-base-uncased|rte_wide|A|t14|s42|tune,glue,bert-base-uncased,rte_wide,rte,A,tune,14,42,acc,feature_mode=unit;gat_hidden_dim=64;graph_curvature=0.25;graph_metric=poincare;jk_mode=max;lr=0.0002;num_layers=2;proj_dim=128;rho_quantile=0.2;scorer_hidden=256;weight_decay=5e-05,unit,64,0.25,poincare,max,0.0002,2,128,0.2,256,5e-05,55.6,146.11,0.19856,0.0,,,,,
glue|bert-base-uncased|rte_wide|A|t15|s42|tune,glue,bert-base-uncased,rte_wide,rte,A,tune,15,42,acc,feature_mode=center;gat_hidden_dim=256;graph_curvature=9.0;graph_metric=poincare;jk_mode=max;lr=2e-05;num_layers=4;proj_dim=512;rho_quantile=0.2;scorer_hidden=128;weight_decay=1e-05,center,256,9.0,poincare,max,2e-05,4,512,0.2,128,1e-05,47.29,176.41,0.19661,0.0,,,,,
glue|bert-base-uncased|rte_wide|A|t16|s42|tune,glue,bert-base-uncased,rte_wide,rte,A,tune,16,42,acc,feature_mode=center_unit;gat_hidden_dim=256;graph_curvature=9.0;graph_metric=poincare;jk_mode=max;lr=0.0002;num_layers=2;proj_dim=512;rho_quantile=0.025;scorer_hidden=256;weight_decay=5e-05,center_unit,256,9.0,poincare,max,0.0002,2,512,0.025,256,5e-05,54.15,149.75,0.02496,0.0,,,,,
glue|bert-base-uncased|rte_wide|A|t17|s42|tune,glue,bert-base-uncased,rte_wide,rte,A,tune,17,42,acc,feature_mode=unit;gat_hidden_dim=128;graph_curvature=9.0;graph_metric=poincare;jk_mode=cat;lr=0.001;num_layers=2;proj_dim=256;rho_quantile=0.38;scorer_hidden=256;weight_decay=1e-05,unit,128,9.0,poincare,cat,0.001,2,256,0.38,256,1e-05,56.68,176.03,0.37809,0.0,,,,,
glue|bert-base-uncased|rte_wide|A|t18|s42|tune,glue,bert-base-uncased,rte_wide,rte,A,tune,18,42,acc,feature_mode=center;gat_hidden_dim=64;graph_curvature=0.25;graph_metric=poincare;jk_mode=max;lr=0.0002;num_layers=2;proj_dim=256;rho_quantile=0.05;scorer_hidden=256;weight_decay=0.0,center,64,0.25,poincare,max,0.0002,2,256,0.05,256,0.0,54.15,167.37,0.04979,0.0,,,,,
glue|bert-base-uncased|rte_wide|A|t19|s42|tune,glue,bert-base-uncased,rte_wide,rte,A,tune,19,42,acc,feature_mode=cls_root_unit;gat_hidden_dim=256;graph_curvature=2.25;graph_metric=poincare;jk_mode=cat;lr=2e-05;num_layers=2;proj_dim=512;rho_quantile=0.025;scorer_hidden=256;weight_decay=1e-05,cls_root_unit,256,2.25,poincare,cat,2e-05,2,512,0.025,256,1e-05,51.26,142.53,0.02508,0.00391,,,,,
glue|bert-base-uncased|rte_wide|A|t20|s42|tune,glue,bert-base-uncased,rte_wide,rte,A,tune,20,42,acc,feature_mode=center_unit;gat_hidden_dim=64;graph_curvature=4.0;graph_metric=poincare;jk_mode=max;lr=0.001;num_layers=4;proj_dim=128;rho_quantile=0.2;scorer_hidden=256;weight_decay=5e-05,center_unit,64,4.0,poincare,max,0.001,4,128,0.2,256,5e-05,54.87,153.55,0.19861,0.0,,,,,
glue|bert-base-uncased|rte_wide|A|t21|s42|tune,glue,bert-base-uncased,rte_wide,rte,A,tune,21,42,acc,feature_mode=cls_root_unit;gat_hidden_dim=64;graph_curvature=0.25;graph_metric=poincare;jk_mode=cat;lr=0.001;num_layers=4;proj_dim=128;rho_quantile=0.1;scorer_hidden=128;weight_decay=1e-05,cls_root_unit,64,0.25,poincare,cat,0.001,4,128,0.1,128,1e-05,58.12,162.27,0.09972,0.0,,,,,
glue|bert-base-uncased|rte_wide|A|t22|s42|tune,glue,bert-base-uncased,rte_wide,rte,A,tune,22,42,acc,feature_mode=center;gat_hidden_dim=256;graph_curvature=4.0;graph_metric=poincare;jk_mode=cat;lr=0.0002;num_layers=4;proj_dim=256;rho_quantile=0.05;scorer_hidden=256;weight_decay=5e-05,center,256,4.0,poincare,cat,0.0002,4,256,0.05,256,5e-05,50.54,153.98,0.04996,0.00391,,,,,
glue|bert-base-uncased|rte_wide|A|t23|s42|tune,glue,bert-base-uncased,rte_wide,rte,A,tune,23,42,acc,feature_mode=center;gat_hidden_dim=256;graph_curvature=0.25;graph_metric=poincare;jk_mode=max;lr=0.001;num_layers=2;proj_dim=512;rho_quantile=0.2;scorer_hidden=256;weight_decay=0.0,center,256,0.25,poincare,max,0.001,2,512,0.2,256,0.0,53.07,123.16,0.19776,0.0,,,,,
