timestamp,run_tag,model,task,mteb_task,arm,pooling,graph_metric,graph_adj,hyperbolic_gnn,hyperbolic_readout,gnn_type,num_layers,jk_mode,tau,rho,curvature,knn_k,feature_norm,gat_hidden_dim,scorer_hidden,proj_dim,epochs,batch_size,lr,weight_decay,max_length,seed,elapsed_sec,acc,acc_final,mcc,mcc_final,f1,f1_final,acc_mm,f1_mm,spearman,spearman_final,pearson,pearson_final,best_val_avg,mteb_score,best_loss,mteb_per_task
2026-07-04 15:32:53,hyperglot,bert-base-uncased,cola,,ACgatfix_threshold,glot,poincare,threshold,1,0,gat,2,cat,0.8,1.0,1.0,8,0,256,128,256,3,32,0.0002,0.0,128,42,254.88,0.791946,0.791946,0.48366,0.48366,,,,,,,,,,,,
2026-07-04 15:36:56,hyperglot,bert-base-uncased,cola,,ACgatfix_knn,glot,poincare,knn,1,0,gat,2,cat,0.8,1.0,1.0,8,0,256,128,256,3,32,0.0002,0.0,128,42,226.47,0.782359,0.782359,0.45429,0.45429,,,,,,,,,,,,
